"date","county","rides_inbound","gas_i","unem_i","precip","tempMax","tempMin","pctPosSent","weekend","rides_inbound_l7","gas_i_l7","unem_i_l7","precip_l7","tempMax_l7","tempMin_l7","pctPosSent_l7","weekend_l7","rides_inbound_l14","gas_i_l14","unem_i_l14","precip_l14","tempMax_l14","tempMin_l14","pctPosSent_l14","weekend_l14","spend_log","spend_7l_log","spend_14l_log","clicks_log","clicks_7l_log","clicks_14l_log","reach_log","reach_7l_log","reach_14l_log","cases_log","cases_7l_log","cases_14l_log"
"2021-01-13","Orange",340,3.2,9.1,0,76,46,0.91,0,370,3.2,9.1,0,64,49,0.98,0,260,3.1,9.2,0,66,41,0.77,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-14","Orange",310,3.2,9.1,0,81,48,0.91,0,360,3.2,9.1,0,69,47,0.97,0,200,3.1,9.2,0,68,46,0.79,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-15","Orange",320,3.2,9,0,90,57,0.94,0,360,3.2,9.1,0,66,48,0.95,0,97,3.1,9.2,0,74,52,0.81,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-16","Orange",170,3.2,9,0,81,52,0.95,1,150,3.2,9.1,0,76,44,0.94,1,150,3.1,9.2,0,64,47,0.89,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-17","Orange",170,3.3,9,0,84,52,0.96,1,150,3.2,9.1,0,72,45,0.91,1,140,3.1,9.2,0,63,49,0.94,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-18","Orange",230,3.3,9,0,72,50,0.97,0,330,3.2,9.1,0,74,43,0.91,0,360,3.1,9.2,0,62,49,0.98,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-19","Orange",410,3.3,9,0,72,52,0.98,0,310,3.2,9.1,0,72,46,0.91,0,360,3.2,9.1,0,63,51,0.99,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-20","Orange",320,3.3,9,0,78,58,0.98,0,340,3.2,9.1,0,76,46,0.91,0,370,3.2,9.1,0,64,49,0.98,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-21","Orange",420,3.3,9,0,71,53,0.98,0,310,3.2,9.1,0,81,48,0.91,0,360,3.2,9.1,0,69,47,0.97,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-22","Orange",360,3.3,9,0,65,52,0.98,0,320,3.2,9,0,90,57,0.94,0,360,3.2,9.1,0,66,48,0.95,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-23","Orange",140,3.3,9,0.29,55,49,0.98,1,170,3.2,9,0,81,52,0.95,1,150,3.2,9.1,0,76,44,0.94,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-24","Orange",140,3.3,8.9,0.07,60,44,0.98,1,170,3.3,9,0,84,52,0.96,1,150,3.2,9.1,0,72,45,0.91,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-25","Orange",350,3.3,8.9,0.5,55,45,0.98,0,230,3.3,9,0,72,50,0.97,0,330,3.2,9.1,0,74,43,0.91,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-26","Orange",350,3.3,8.9,0,56,39,0.98,0,410,3.3,9,0,72,52,0.98,0,310,3.2,9.1,0,72,46,0.91,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-27","Orange",380,3.3,8.9,0,62,48,0.99,0,320,3.3,9,0,78,58,0.98,0,340,3.2,9.1,0,76,46,0.91,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-28","Orange",400,3.3,8.9,0.45,65,45,0.99,0,420,3.3,9,0,71,53,0.98,0,310,3.2,9.1,0,81,48,0.91,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-29","Orange",330,3.3,8.9,0.45,59,49,0.99,0,360,3.3,9,0,65,52,0.98,0,320,3.2,9,0,90,57,0.94,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-30","Orange",160,3.3,8.8,0,63,45,0.99,1,140,3.3,9,0.29,55,49,0.98,1,170,3.2,9,0,81,52,0.95,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-01-31","Orange",140,3.4,8.8,0,70,46,0.99,1,140,3.3,8.9,0.07,60,44,0.98,1,170,3.3,9,0,84,52,0.96,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-01","Orange",390,3.4,8.8,0,69,56,0.98,0,350,3.3,8.9,0.5,55,45,0.98,0,230,3.3,9,0,72,50,0.97,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-02","Orange",380,3.4,8.8,0,70,54,0.97,0,350,3.3,8.9,0,56,39,0.98,0,410,3.3,9,0,72,52,0.98,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-03","Orange",380,3.4,8.8,0,61,50,0.98,0,380,3.3,8.9,0,62,48,0.99,0,320,3.3,9,0,78,58,0.98,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-04","Orange",420,3.4,8.8,0,64,50,0.97,0,400,3.3,8.9,0.45,65,45,0.99,0,420,3.3,9,0,71,53,0.98,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-05","Orange",390,3.4,8.7,0,68,46,0.97,0,330,3.3,8.9,0.45,59,49,0.99,0,360,3.3,9,0,65,52,0.98,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-06","Orange",260,3.4,8.7,0,71,47,0.97,1,160,3.3,8.8,0,63,45,0.99,1,140,3.3,9,0.29,55,49,0.98,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-07","Orange",140,3.4,8.7,0,65,47,0.97,1,140,3.4,8.8,0,70,46,0.99,1,140,3.3,8.9,0.07,60,44,0.98,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-08","Orange",370,3.4,8.7,0,60,48,0.96,0,390,3.4,8.8,0,69,56,0.98,0,350,3.3,8.9,0.5,55,45,0.98,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-09","Orange",420,3.4,8.7,0,60,55,0.97,0,380,3.4,8.8,0,70,54,0.97,0,350,3.3,8.9,0,56,39,0.98,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-10","Orange",410,3.4,8.7,0,63,52,0.97,0,380,3.4,8.8,0,61,50,0.98,0,380,3.3,8.9,0,62,48,0.99,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-11","Orange",420,3.4,8.6,0,66,48,0.97,0,420,3.4,8.8,0,64,50,0.97,0,400,3.3,8.9,0.45,65,45,0.99,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-12","Orange",360,3.4,8.6,0.02,68,55,0.97,0,390,3.4,8.7,0,68,46,0.97,0,330,3.3,8.9,0.45,59,49,0.99,0,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-13","Orange",280,3.4,8.6,0,62,51,0.97,1,260,3.4,8.7,0,71,47,0.97,1,160,3.3,8.8,0,63,45,0.99,1,0,0,0,0,0,0,0,0,0,12,12,12
"2021-02-14","Orange",250,3.5,8.6,0,68,48,0.95,1,140,3.4,8.7,0,65,47,0.97,1,140,3.4,8.8,0,70,46,0.99,1,1.2,0,0,0.69,0,0,6.3,0,0,12,12,12
"2021-02-15","Orange",250,3.5,8.6,0,63,50,0.94,0,370,3.4,8.7,0,60,48,0.96,0,390,3.4,8.8,0,69,56,0.98,0,1.6,0,0,1.9,0,0,6.4,0,0,12,12,12
"2021-02-16","Orange",450,3.5,8.6,0.01,64,53,0.93,0,420,3.4,8.7,0,60,55,0.97,0,380,3.4,8.8,0,70,54,0.97,0,1.9,0,0,1.1,0,0,6.8,0,0,12,12,12
"2021-02-17","Orange",400,3.5,8.5,0,64,48,0.92,0,410,3.4,8.7,0,63,52,0.97,0,380,3.4,8.8,0,61,50,0.98,0,2,0,0,1.8,0,0,7,0,0,12,12,12
"2021-02-18","Orange",450,3.5,8.5,0,71,52,0.93,0,420,3.4,8.6,0,66,48,0.97,0,420,3.4,8.8,0,64,50,0.97,0,2,0,0,0.69,0,0,7,0,0,12,12,12
"2021-02-19","Orange",430,3.5,8.5,0,70,47,0.94,0,360,3.4,8.6,0.02,68,55,0.97,0,390,3.4,8.7,0,68,46,0.97,0,2.7,0,0,1.4,0,0,7.8,0,0,12,12,12
"2021-02-20","Orange",160,3.5,8.5,0,72,49,0.95,1,280,3.4,8.6,0,62,51,0.97,1,260,3.4,8.7,0,71,47,0.97,1,3.3,0,0,1.6,0,0,8,0,0,12,12,12
"2021-02-21","Orange",59,3.6,8.5,0,78,50,0.95,1,250,3.5,8.6,0,68,48,0.95,1,140,3.4,8.7,0,65,47,0.97,1,0,1.2,0,0,0.69,0,0,6.3,0,12,12,12
"2021-02-22","Orange",430,3.6,8.5,0,83,48,0.96,0,250,3.5,8.6,0,63,50,0.94,0,370,3.4,8.7,0,60,48,0.96,0,0,1.6,0,0,1.9,0,0,6.4,0,12,12,12
"2021-02-23","Orange",480,3.6,8.5,0,73,50,0.96,0,450,3.5,8.6,0.01,64,53,0.93,0,420,3.4,8.7,0,60,55,0.97,0,0,1.9,0,0,1.1,0,0,6.8,0,12,12,12
"2021-02-24","Orange",440,3.6,8.5,0,68,50,0.96,0,400,3.5,8.5,0,64,48,0.92,0,410,3.4,8.7,0,63,52,0.97,0,0,2,0,0,1.8,0,0,7,0,12,12,12
"2021-02-25","Orange",410,3.6,8.5,0,75,49,0.97,0,450,3.5,8.5,0,71,52,0.93,0,420,3.4,8.6,0,66,48,0.97,0,0,2,0,0,0.69,0,0,7,0,12,12,12
"2021-02-26","Orange",420,3.6,8.5,0,71,46,0.97,0,430,3.5,8.5,0,70,47,0.94,0,360,3.4,8.6,0.02,68,55,0.97,0,0,2.7,0,0,1.4,0,0,7.8,0,12,12,12
"2021-02-27","Orange",270,3.6,8.4,0,66,47,0.98,1,160,3.5,8.5,0,72,49,0.95,1,280,3.4,8.6,0,62,51,0.97,1,0,3.3,0,0,1.6,0,0,8,0,12,12,12
"2021-02-28","Orange",240,3.7,8.4,0,75,48,0.98,1,59,3.6,8.5,0,78,50,0.95,1,250,3.5,8.6,0,68,48,0.95,1,0,0,1.2,0,0,0.69,0,0,6.3,12,12,12
"2021-03-01","Orange",460,3.7,8.4,0,73,47,0.98,0,430,3.6,8.5,0,83,48,0.96,0,250,3.5,8.6,0,63,50,0.94,0,0,0,1.6,0,0,1.9,0,0,6.4,12,12,12
"2021-03-02","Orange",450,3.7,8.4,0,73,44,0.98,0,480,3.6,8.5,0,73,50,0.96,0,450,3.5,8.6,0.01,64,53,0.93,0,0,0,1.9,0,0,1.1,0,0,6.8,12,12,12
"2021-03-03","Orange",400,3.7,8.4,0.34,60,47,0.97,0,440,3.6,8.5,0,68,50,0.96,0,400,3.5,8.5,0,64,48,0.92,0,0,0,2,0,0,1.8,0,0,7,12,12,12
"2021-03-04","Orange",460,3.7,8.4,0,67,47,0.97,0,410,3.6,8.5,0,75,49,0.97,0,450,3.5,8.5,0,71,52,0.93,0,0,0,2,0,0,0.69,0,0,7,12,12,12
"2021-03-05","Orange",370,3.7,8.4,0,75,47,0.96,0,420,3.6,8.5,0,71,46,0.97,0,430,3.5,8.5,0,70,47,0.94,0,1.4,0,2.7,1.6,0,1.4,5.4,0,7.8,12,12,12
"2021-03-06","Orange",310,3.7,8.4,0,65,50,0.96,1,270,3.6,8.4,0,66,47,0.98,1,160,3.5,8.5,0,72,49,0.95,1,1.5,0,3.3,0.69,0,1.6,4.5,0,8,12,12,12
"2021-03-07","Orange",240,3.7,8.4,0,63,53,0.96,1,240,3.7,8.4,0,75,48,0.98,1,59,3.6,8.5,0,78,50,0.95,1,1.6,0,0,1.6,0,0,5.5,0,0,12,12,12
"2021-03-08","Orange",510,3.7,8.4,0,66,53,0.96,0,460,3.7,8.4,0,73,47,0.98,0,430,3.6,8.5,0,83,48,0.96,0,1.8,0,0,1.1,0,0,5.4,0,0,12,12,12
"2021-03-09","Orange",500,3.8,8.4,0,62,49,0.96,0,450,3.7,8.4,0,73,44,0.98,0,480,3.6,8.5,0,73,50,0.96,0,1,0,0,0,0,0,5.8,0,0,12,12,12
"2021-03-10","Orange",450,3.8,8.4,0.52,60,49,0.95,0,400,3.7,8.4,0.34,60,47,0.97,0,440,3.6,8.5,0,68,50,0.96,0,1.7,0,0,1.1,0,0,8,0,0,12,12,12
"2021-03-11","Orange",480,3.8,8.4,0.2,59,47,0.96,0,460,3.7,8.4,0,67,47,0.97,0,410,3.6,8.5,0,75,49,0.97,0,1.7,0,0,0,0,0,7.9,0,0,12,12,12
"2021-03-12","Orange",440,3.8,8.4,0,60,46,0.96,0,370,3.7,8.4,0,75,47,0.96,0,420,3.6,8.5,0,71,46,0.97,0,1.2,1.4,0,0.69,1.6,0,7.1,5.4,0,12,12,12
"2021-03-13","Orange",130,3.8,8.4,0,62,50,0.97,1,310,3.7,8.4,0,65,50,0.96,1,270,3.6,8.4,0,66,47,0.98,1,1.7,1.5,0,1.8,0.69,0,7.7,4.5,0,12,12,12
"2021-03-14","Orange",140,3.8,8.3,0,62,54,0.98,1,240,3.7,8.4,0,63,53,0.96,1,240,3.7,8.4,0,75,48,0.98,1,1.3,1.6,0,1.1,1.6,0,7.2,5.5,0,12,12,12
"2021-03-15","Orange",400,3.8,8.3,0.1,58,50,0.99,0,510,3.7,8.4,0,66,53,0.96,0,460,3.7,8.4,0,73,47,0.98,0,0.64,1.8,0,0,1.1,0,6.1,5.4,0,12,12,12
"2021-03-16","Orange",390,3.8,8.3,0,58,44,1,0,500,3.8,8.4,0,62,49,0.96,0,450,3.7,8.4,0,73,44,0.98,0,0.98,1,0,0,0,0,6.6,5.8,0,12,12,12
"2021-03-17","Orange",390,3.8,8.3,0,65,45,1,0,450,3.8,8.4,0.52,60,49,0.95,0,400,3.7,8.4,0.34,60,47,0.97,0,0.89,1.7,0,0.69,1.1,0,6.7,8,0,12,12,12
"2021-03-18","Orange",480,3.8,8.3,0,65,49,1,0,480,3.8,8.4,0.2,59,47,0.96,0,460,3.7,8.4,0,67,47,0.97,0,1,1.7,0,1.6,0,0,6.6,7.9,0,12,12,12
"2021-03-19","Orange",460,3.8,8.3,0,69,50,1,0,440,3.8,8.4,0,60,46,0.96,0,370,3.7,8.4,0,75,47,0.96,0,1,1.2,1.4,0,0.69,1.6,6.5,7.1,5.4,12,12,12
"2021-03-20","Orange",170,3.8,8.3,0,66,54,0.98,1,130,3.8,8.4,0,62,50,0.97,1,310,3.7,8.4,0,65,50,0.96,1,0.85,1.7,1.5,1.4,1.8,0.69,6.5,7.7,4.5,12,12,12
"2021-03-21","Orange",180,3.8,8.3,0,65,51,0.95,1,140,3.8,8.3,0,62,54,0.98,1,240,3.7,8.4,0,63,53,0.96,1,0.45,1.3,1.6,0,1.1,1.6,5.4,7.2,5.5,12,12,12
"2021-03-22","Orange",530,3.9,8.3,0,66,50,0.93,0,400,3.8,8.3,0.1,58,50,0.99,0,510,3.7,8.4,0,66,53,0.96,0,0,0.64,1.8,0,0,1.1,0,6.1,5.4,12,12,12
"2021-03-23","Orange",550,3.9,8.3,0,65,52,0.91,0,390,3.8,8.3,0,58,44,1,0,500,3.8,8.4,0,62,49,0.96,0,0,0.98,1,0,0,0,0,6.6,5.8,12,12,12
"2021-03-24","Orange",510,3.8,8.3,0,72,50,0.88,0,390,3.8,8.3,0,65,45,1,0,450,3.8,8.4,0.52,60,49,0.95,0,0.74,0.89,1.7,0.69,0.69,1.1,6.1,6.7,8,12,12,12
"2021-03-25","Orange",540,3.8,8.3,0,62,53,0.88,0,480,3.8,8.3,0,65,49,1,0,480,3.8,8.4,0.2,59,47,0.96,0,1.7,1,1.7,1.6,1.6,0,6.7,6.6,7.9,12,12,12
"2021-03-26","Orange",470,3.8,8.2,0,64,50,0.9,0,460,3.8,8.3,0,69,50,1,0,440,3.8,8.4,0,60,46,0.96,0,1.6,1,1.2,1.4,0,0.69,7,6.5,7.1,12,12,12
"2021-03-27","Orange",300,3.8,8.2,0,75,48,0.91,1,170,3.8,8.3,0,66,54,0.98,1,130,3.8,8.4,0,62,50,0.97,1,1.9,0.85,1.7,1.8,1.4,1.8,6.2,6.5,7.7,12,12,12
"2021-03-28","Orange",330,3.8,8.2,0,87,52,0.93,1,180,3.8,8.3,0,65,51,0.95,1,140,3.8,8.3,0,62,54,0.98,1,1.9,0.45,1.3,2.2,0,1.1,6.6,5.4,7.2,12,12,12
"2021-03-29","Orange",490,3.8,8.2,0,73,53,0.96,0,530,3.9,8.3,0,66,50,0.93,0,400,3.8,8.3,0.1,58,50,0.99,0,2,0,0.64,2.1,0,0,6.8,0,6.1,12,12,12
"2021-03-30","Orange",460,3.8,8.2,0,71,55,0.96,0,550,3.9,8.3,0,65,52,0.91,0,390,3.8,8.3,0,58,44,1,0,1.6,0,0.98,1.6,0,0,6.7,0,6.6,12,12,12
"2021-03-31","Orange",480,3.9,8.2,0,88,52,0.96,0,510,3.8,8.3,0,72,50,0.88,0,390,3.8,8.3,0,65,45,1,0,1.8,0.74,0.89,1.9,0.69,0.69,6.4,6.1,6.7,12,12,12
"2021-04-01","Orange",520,3.9,8.2,0,91,58,0.96,0,540,3.8,8.3,0,62,53,0.88,0,480,3.8,8.3,0,65,49,1,0,1.4,1.7,1,1.8,1.6,1.6,6.2,6.7,6.6,12,12,12
"2021-04-02","Orange",480,3.9,8.2,0,69,56,0.96,0,470,3.8,8.2,0,64,50,0.9,0,460,3.8,8.3,0,69,50,1,0,1.7,1.6,1,2.1,1.4,0,6.6,7,6.5,12,12,12
"2021-04-03","Orange",380,3.9,8.2,0,70,56,0.97,1,300,3.8,8.2,0,75,48,0.91,1,170,3.8,8.3,0,66,54,0.98,1,1.4,1.9,0.85,2.2,1.8,1.4,6.6,6.2,6.5,12,12,12
"2021-04-04","Orange",260,3.9,8.2,0,71,53,0.98,1,330,3.8,8.2,0,87,52,0.93,1,180,3.8,8.3,0,65,51,0.95,1,2,1.9,0.45,2.3,2.2,0,6.8,6.6,5.4,12,12,12
"2021-04-05","Orange",530,3.9,8.1,0,68,55,1,0,490,3.8,8.2,0,73,53,0.96,0,530,3.9,8.3,0,66,50,0.93,0,2.3,2,0,2.4,2.1,0,6.7,6.8,0,12,12,12
"2021-04-06","Orange",540,3.9,8.1,0,70,58,1,0,460,3.8,8.2,0,71,55,0.96,0,550,3.9,8.3,0,65,52,0.91,0,1.8,1.6,0,2.1,1.6,0,6.6,6.7,0,12,12,12
"2021-04-07","Orange",550,3.9,8.1,0,74,57,1,0,480,3.9,8.2,0,88,52,0.96,0,510,3.8,8.3,0,72,50,0.88,0,2.1,1.8,0.74,2.2,1.9,0.69,6.8,6.4,6.1,12,12,12
"2021-04-08","Orange",530,3.9,8.1,0,71,56,1,0,520,3.9,8.2,0,91,58,0.96,0,540,3.8,8.3,0,62,53,0.88,0,1.2,1.4,1.7,1.4,1.8,1.6,6.7,6.2,6.7,12,12,12
"2021-04-09","Orange",560,3.9,8.1,0,71,55,0.99,0,480,3.9,8.2,0,69,56,0.96,0,470,3.8,8.2,0,64,50,0.9,0,1.7,1.7,1.6,1.8,2.1,1.4,6.6,6.6,7,12,12,12
"2021-04-10","Orange",220,3.9,8.1,0,71,56,0.97,1,380,3.9,8.2,0,70,56,0.97,1,300,3.8,8.2,0,75,48,0.91,1,1.8,1.4,1.9,1.9,2.2,1.8,6.8,6.6,6.2,12,12,12
"2021-04-11","Orange",260,3.9,8.1,0,68,59,0.96,1,260,3.9,8.2,0,71,53,0.98,1,330,3.8,8.2,0,87,52,0.93,1,0.96,2,1.9,1.1,2.3,2.2,6.7,6.8,6.6,12,12,12
"2021-04-12","Orange",530,3.9,8.1,0,67,59,0.93,0,530,3.9,8.1,0,68,55,1,0,490,3.8,8.2,0,73,53,0.96,0,0.76,2.3,2,0.69,2.4,2.1,5.5,6.7,6.8,12,12,12
"2021-04-13","Orange",520,3.9,8.1,0,67,57,0.9,0,540,3.9,8.1,0,70,58,1,0,460,3.8,8.2,0,71,55,0.96,0,0,1.8,1.6,0,2.1,1.6,0,6.6,6.7,13,12,12
"2021-04-14","Orange",530,3.9,8.1,0,65,55,0.87,0,550,3.9,8.1,0,74,57,1,0,480,3.9,8.2,0,88,52,0.96,0,0,2.1,1.8,0,2.2,1.9,0,6.8,6.4,13,12,12
"2021-04-15","Orange",520,3.9,8,0,66,51,0.86,0,530,3.9,8.1,0,71,56,1,0,520,3.9,8.2,0,91,58,0.96,0,0,1.2,1.4,0,1.4,1.8,0,6.7,6.2,13,12,12
"2021-04-16","Orange",530,3.9,8,0,68,53,0.91,0,560,3.9,8.1,0,71,55,0.99,0,480,3.9,8.2,0,69,56,0.96,0,0,1.7,1.7,0,1.8,2.1,0,6.6,6.6,13,12,12
"2021-04-17","Orange",380,3.9,8,0,69,58,0.95,1,220,3.9,8.1,0,71,56,0.97,1,380,3.9,8.2,0,70,56,0.97,1,0,1.8,1.4,0,1.9,2.2,0,6.8,6.6,13,12,12
"2021-04-18","Orange",360,3.9,8,0,89,55,0.97,1,260,3.9,8.1,0,68,59,0.96,1,260,3.9,8.2,0,71,53,0.98,1,0,0.96,2,0,1.1,2.3,0,6.7,6.8,13,12,12
"2021-04-19","Orange",580,3.9,8,0,79,56,0.99,0,530,3.9,8.1,0,67,59,0.93,0,530,3.9,8.1,0,68,55,1,0,0,0.76,2.3,0,0.69,2.4,0,5.5,6.7,13,12,12
"2021-04-20","Orange",560,3.9,8,0,68,58,0.99,0,520,3.9,8.1,0,67,57,0.9,0,540,3.9,8.1,0,70,58,1,0,0,0,1.8,0,0,2.1,0,0,6.6,13,13,12
"2021-04-21","Orange",570,3.9,8,0,68,57,0.99,0,530,3.9,8.1,0,65,55,0.87,0,550,3.9,8.1,0,74,57,1,0,0,0,2.1,0,0,2.2,0,0,6.8,13,13,12
"2021-04-22","Orange",510,3.9,8,0,65,59,0.98,0,520,3.9,8,0,66,51,0.86,0,530,3.9,8.1,0,71,56,1,0,0,0,1.2,0,0,1.4,0,0,6.7,13,13,12
"2021-04-23","Orange",500,3.9,8,0,67,59,0.98,0,530,3.9,8,0,68,53,0.91,0,560,3.9,8.1,0,71,55,0.99,0,0,0,1.7,0,0,1.8,0,0,6.6,13,13,12
"2021-04-24","Orange",380,3.9,8,0,68,58,0.97,1,380,3.9,8,0,69,58,0.95,1,220,3.9,8.1,0,71,56,0.97,1,0,0,1.8,0,0,1.9,0,0,6.8,13,13,12
"2021-04-25","Orange",230,3.9,7.9,0,68,58,0.97,1,360,3.9,8,0,89,55,0.97,1,260,3.9,8.1,0,68,59,0.96,1,0,0,0.96,0,0,1.1,0,0,6.7,13,13,12
"2021-04-26","Orange",540,3.9,7.9,0.02,66,55,0.97,0,580,3.9,8,0,79,56,0.99,0,530,3.9,8.1,0,67,59,0.93,0,0,0,0.76,0,0,0.69,0,0,5.5,13,13,12
"2021-04-27","Orange",500,3.9,7.9,0,67,53,0.97,0,560,3.9,8,0,68,58,0.99,0,520,3.9,8.1,0,67,57,0.9,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-04-28","Orange",590,4,7.9,0,80,53,0.98,0,570,3.9,8,0,68,57,0.99,0,530,3.9,8.1,0,65,55,0.87,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-04-29","Orange",550,4,7.9,0,86,56,0.99,0,510,3.9,8,0,65,59,0.98,0,520,3.9,8,0,66,51,0.86,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-04-30","Orange",580,4,7.9,0,85,60,0.98,0,500,3.9,8,0,67,59,0.98,0,530,3.9,8,0,68,53,0.91,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-01","Orange",390,4,7.9,0,70,59,0.98,1,380,3.9,8,0,68,58,0.97,1,380,3.9,8,0,69,58,0.95,1,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-02","Orange",360,4,7.9,0,70,61,0.97,1,230,3.9,7.9,0,68,58,0.97,1,360,3.9,8,0,89,55,0.97,1,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-03","Orange",530,4,7.9,0,75,61,0.96,0,540,3.9,7.9,0.02,66,55,0.97,0,580,3.9,8,0,79,56,0.99,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-04","Orange",600,4,7.9,0,78,61,0.95,0,500,3.9,7.9,0,67,53,0.97,0,560,3.9,8,0,68,58,0.99,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-05","Orange",620,4,7.8,0,75,61,0.96,0,590,4,7.9,0,80,53,0.98,0,570,3.9,8,0,68,57,0.99,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-06","Orange",620,4,7.8,0,71,62,0.97,0,550,4,7.9,0,86,56,0.99,0,510,3.9,8,0,65,59,0.98,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-07","Orange",580,4,7.8,0,70,61,0.98,0,580,4,7.9,0,85,60,0.98,0,500,3.9,8,0,67,59,0.98,0,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-08","Orange",420,4,7.8,0,71,61,0.98,1,390,4,7.9,0,70,59,0.98,1,380,3.9,8,0,68,58,0.97,1,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-09","Orange",390,4,7.8,0,69,60,1,1,360,4,7.9,0,70,61,0.97,1,230,3.9,7.9,0,68,58,0.97,1,0,0,0,0,0,0,0,0,0,13,13,13
"2021-05-10","Orange",590,4,7.8,0,68,60,1,0,530,4,7.9,0,75,61,0.96,0,540,3.9,7.9,0.02,66,55,0.97,0,0.068,0,0,0,0,0,3.7,0,0,13,13,13
"2021-05-11","Orange",610,4,7.8,0,73,59,1,0,600,4,7.9,0,78,61,0.95,0,500,3.9,7.9,0,67,53,0.97,0,0.11,0,0,0,0,0,2.9,0,0,13,13,13
"2021-05-12","Orange",610,4,7.8,0,73,62,1,0,620,4,7.8,0,75,61,0.96,0,590,4,7.9,0,80,53,0.98,0,0.086,0,0,0,0,0,3.6,0,0,13,13,13
"2021-05-13","Orange",630,4,7.8,0,70,62,1,0,620,4,7.8,0,71,62,0.97,0,550,4,7.9,0,86,56,0.99,0,0.17,0,0,0,0,0,4,0,0,13,13,13
"2021-05-14","Orange",570,4,7.8,0,72,62,1,0,580,4,7.8,0,70,61,0.98,0,580,4,7.9,0,85,60,0.98,0,0.17,0,0,0.69,0,0,3.6,0,0,13,13,13
"2021-05-15","Orange",500,4,7.8,0,70,61,0.99,1,420,4,7.8,0,71,61,0.98,1,390,4,7.9,0,70,59,0.98,1,0.19,0,0,0,0,0,3.8,0,0,13,13,13
"2021-05-16","Orange",380,4,7.7,0.1,67,58,0.99,1,390,4,7.8,0,69,60,1,1,360,4,7.9,0,70,61,0.97,1,0.13,0,0,0,0,0,3.7,0,0,13,13,13
"2021-05-17","Orange",550,4.1,7.7,0.05,68,59,0.98,0,590,4,7.8,0,68,60,1,0,530,4,7.9,0,75,61,0.96,0,0.14,0.068,0,0,0,0,4,3.7,0,13,13,13
"2021-05-18","Orange",730,4.1,7.7,0,73,62,0.98,0,610,4,7.8,0,73,59,1,0,600,4,7.9,0,78,61,0.95,0,0.077,0.11,0,0,0,0,3.5,2.9,0,13,13,13
"2021-05-19","Orange",630,4.1,7.7,0,73,62,0.98,0,610,4,7.8,0,73,62,1,0,620,4,7.8,0,75,61,0.96,0,0.17,0.086,0,0,0,0,3.3,3.6,0,13,13,13
"2021-05-20","Orange",690,4.1,7.7,0,73,60,0.98,0,630,4,7.8,0,70,62,1,0,620,4,7.8,0,71,62,0.97,0,0.72,0.17,0,0.69,0,0,4.3,4,0,13,13,13
"2021-05-21","Orange",590,4.1,7.7,0,72,58,0.98,0,570,4,7.8,0,72,62,1,0,580,4,7.8,0,70,61,0.98,0,1.2,0.17,0,0,0.69,0,4.8,3.6,0,13,13,13
